id,parent_id:id,code,name,note,type
ciiu_0559,ciiu_0558,6020,Actividades de programación y transmisión de televisión,,other
ciiu_0560,ciiu_0089,61,Telecomunicaciones,,view
ciiu_0561,ciiu_0560,611,Actividades de telecomunicaciones alámbricas,,view
ciiu_0562,ciiu_0561,6110,Actividades de telecomunicaciones alámbricas,,other
ciiu_0563,ciiu_0560,612,Actividades de telecomunicaciones inalámbricas,,view
ciiu_0564,ciiu_0563,6120,Actividades de telecomunicaciones inalámbricas,,other
ciiu_0565,ciiu_0560,613,Actividades de telecomunicación satelital,,view
ciiu_0566,ciiu_0565,6130,Actividades de telecomunicación satelital,,other
ciiu_0567,ciiu_0560,619,Otras actividades de telecomunicaciones,,view
ciiu_0568,ciiu_0567,6190,Otras actividades de telecomunicaciones,,other
ciiu_0569,ciiu_0089,62,"Desarrollo de sistemas informáticos (planificación, análisis, diseño, programación, pruebas), consultoría informática y actividades relacionadas",,view
ciiu_0570,ciiu_0569,620,"Desarrollo de sistemas informáticos (planificación, análisis, diseño, programación, pruebas), consultoría informática y actividades relacionadas",,view
ciiu_0571,ciiu_0570,6201,"Actividades de desarrollo de sistemas informáticos (planificación, análisis, diseño, programación, pruebas)",,other
ciiu_0572,ciiu_0570,6202,Actividades de consultoría informática y actividades de administración de instalaciones informáticas,,other
ciiu_0573,ciiu_0570,6209,Otras actividades de tecnologías de información y actividades de servicios informáticos,,other
ciiu_0574,ciiu_0089,63,Actividades de servicios de información,,view
ciiu_0575,ciiu_0574,631,"Procesamiento de datos, alojamiento (hosting) y actividades relacionadas; portales web",,view
ciiu_0576,ciiu_0575,6311,"Procesamiento de datos, alojamiento (hosting) y actividades relacionadas",,other
ciiu_0577,ciiu_0575,6312,Portales web,,other
ciiu_0578,ciiu_0574,639,Otras actividades de servicio de información,,view
ciiu_0579,ciiu_0578,6391,Actividades de agencias de noticias,,other
ciiu_0580,ciiu_0578,6399,Otras actividades de servicio de información n.c.p.,,other
ciiu_0581,,64 SECCIÓN K,ACTIVIDADES FINANCIERAS Y DE SEGUROS,,view
ciiu_0582,ciiu_0117,64,"Actividades de servicios financieros, excepto las de seguros y de pensiones",,view
ciiu_0583,ciiu_0582,641,Intermediación monetaria,,view
ciiu_0584,ciiu_0583,6411,Banco Central,,other
ciiu_0585,ciiu_0583,6412,Bancos comerciales,,other
ciiu_0586,ciiu_0582,642,Otros tipos de intermediación monetaria,,view
ciiu_0587,ciiu_0586,6421,Actividades de las corporaciones financieras,,other
ciiu_0588,ciiu_0586,6422,Actividades de las compañías de financiamiento,,other
ciiu_0589,ciiu_0586,6423,Banca de segundo piso,,other
ciiu_0590,ciiu_0586,6424,Actividades de las cooperativas financieras,,other
ciiu_0591,ciiu_0582,643,"Fideicomisos, fondos (incluye fondos de cesantías) y entidades financieras similares",,view
ciiu_0592,ciiu_0591,6431,"Fideicomisos, fondos y entidades financieras similares",,other
ciiu_0593,ciiu_0591,6432,Fondos de cesantías,,other
ciiu_0594,ciiu_0582,649,"Otras actividades de servicio financiero, excepto las de seguros y pensiones",,view
ciiu_0595,ciiu_0594,6491,Leasing financiero (arrendamiento financiero),,other
ciiu_0596,ciiu_0594,6492,Actividades financieras de fondos de empleados y otras formas asociativas del sector solidario,,other
ciiu_0597,ciiu_0594,6493,Actividades de compra de cartera o factoring,,other
ciiu_0598,ciiu_0594,6494,Otras actividades de distribución de fondos,,other
ciiu_0599,ciiu_0594,6495,Instituciones especiales oficiales,,other
ciiu_0600,ciiu_0594,6499,"Otras actividades de servicio financiero, excepto las de seguros y pensiones n.c.p.",,other
ciiu_0601,ciiu_0117,65,"Seguros (incluso el reaseguro), seguros sociales y fondos de pensiones, excepto la seguridad social",,view
ciiu_0602,ciiu_0601,651,Seguros y capitalización,,view
ciiu_0603,ciiu_0602,6511,Seguros generales ,,other
ciiu_0604,ciiu_0602,6512,Seguros de vida,,other
ciiu_0605,ciiu_0602,6513,Reaseguros,,other
ciiu_0606,ciiu_0602,6514,Capitalización,,other
ciiu_0607,ciiu_0601,652,Servicios de seguros sociales de salud y riesgos profesionales,,view
ciiu_0608,ciiu_0607,6521,Servicios de seguros sociales de salud,,other
ciiu_0609,ciiu_0607,6522,Servicios de seguros sociales de riesgos profesionales,,other
ciiu_0610,ciiu_0601,653,Servicios de seguros sociales de pensiones,,view
ciiu_0611,ciiu_0610,6531,Régimen de prima media con prestación definida (RPM),,other
ciiu_0612,ciiu_0610,6532,Régimen de ahorro individual (RAI),,other
ciiu_0613,ciiu_0117,66,Actividades auxiliares de las actividades de servicios financieros,,view
ciiu_0614,ciiu_0613,661,"Actividades auxiliares de las actividades de servicios financieros, excepto las de seguros y pensiones",,view
ciiu_0615,ciiu_0614,6611,Administración de mercados financieros,,other
ciiu_0616,ciiu_0614,6612,Corretaje de valores y de contratos de productos básicos,,other
ciiu_0617,ciiu_0614,6613,Otras actividades relacionadas con el mercado de valores,,other
ciiu_0618,ciiu_0614,6614,Actividades de las casas de cambio,,other
ciiu_0619,ciiu_0614,6615,Actividades de los profesionales de compra y venta de divisas,,other
ciiu_0620,ciiu_0614,6619,Otras actividades auxiliares de las actividades de servicios financieros n.c.p.,,other
ciiu_0621,ciiu_0613,662,Actividades de servicios auxiliares de los servicios de seguros y pensiones,,view
ciiu_0622,ciiu_0621,6621,Actividades de agentes y corredores de seguros,,other
ciiu_0623,ciiu_0621,6629,"Evaluación de riesgos y daños, y otras actividades de servicios auxiliares",,other
ciiu_0624,ciiu_0613,663,Actividades de administración de fondos,,view
ciiu_0625,ciiu_0624,6630,Actividades de administración de fondos,,other
ciiu_0626,,68 SECCIÓN L,ACTIVIDADES INMOBILIARIAS,,view
ciiu_0627,ciiu_0123,68,Actividades inmobiliarias,,view
ciiu_0628,ciiu_0627,681,Actividades inmobiliarias realizadas con bienes propios o arrendados,,view
ciiu_0629,ciiu_0628,6810,Actividades inmobiliarias realizadas con bienes propios o arrendados,,other
ciiu_0630,ciiu_0627,682,Actividades inmobiliarias realizadas a cambio de una retribución o por contrata ,,view
ciiu_0631,ciiu_0630,6820,Actividades inmobiliarias realizadas a cambio de una retribución o por contrata ,,other
ciiu_0632,,69 SECCIÓN M,"ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS",,view
ciiu_0633,ciiu_0126,69,Actividades jurídicas y de contabilidad,,view
ciiu_0634,ciiu_0633,691,Actividades jurídicas,,view
ciiu_0635,ciiu_0634,6910,Actividades jurídicas,,other
ciiu_0636,ciiu_0633,692,"Actividades de contabilidad, teneduría de libros, auditoría financiera y asesoría tributaria",,view
ciiu_0637,ciiu_0636,6920,"Actividades de contabilidad, teneduría de libros, auditoría financiera y asesoría tributaria",,other
ciiu_0638,ciiu_0126,70,Actividades de administración empresarial; actividades de consultoría de gestión,,view
ciiu_0639,ciiu_0638,701,Actividades de administración empresarial,,view
ciiu_0640,ciiu_0639,7010,Actividades de administración empresarial,,other
ciiu_0641,ciiu_0638,702,Actividades de consultaría de gestión,,view
ciiu_0642,ciiu_0641,7020,Actividades de consultaría de gestión,,other
ciiu_0643,ciiu_0126,71,Actividades de arquitectura e ingeniería; ensayos y análisis técnicos,,view
ciiu_0644,ciiu_0643,711,Actividades de arquitectura e ingeniería y otras actividades conexas de consultoría técnica,,view
ciiu_0645,ciiu_0644,7110,Actividades de arquitectura e ingeniería y otras actividades conexas de consultoría técnica,,other
ciiu_0646,ciiu_0643,712,Ensayos y análisis técnicos,,view
ciiu_0647,ciiu_0646,7120,Ensayos y análisis técnicos,,other
ciiu_0648,ciiu_0126,72,Investigación científica y desarrollo,,view
ciiu_0649,ciiu_0648,721,Investigaciones y desarrollo experimental en el campo de las ciencias naturales y la ingeniería ,,view
ciiu_0650,ciiu_0649,7210,Investigaciones y desarrollo experimental en el campo de las ciencias naturales y la ingeniería ,,other
ciiu_0651,ciiu_0648,722,Investigaciones y desarrollo experimental en el campo de las ciencias sociales y las humanidades,,view
ciiu_0652,ciiu_0651,7220,Investigaciones y desarrollo experimental en el campo de las ciencias sociales y las humanidades,,other
ciiu_0653,ciiu_0126,73,Publicidad y estudios de mercado,,view
ciiu_0654,ciiu_0653,731,Publicidad,,view
ciiu_0655,ciiu_0654,7310,Publicidad,,other
ciiu_0656,ciiu_0653,732,Estudios de mercado y realización de encuestas de opinión pública,,view
ciiu_0657,ciiu_0656,7320,Estudios de mercado y realización de encuestas de opinión pública,,other
ciiu_0658,ciiu_0126,74,"Otras actividades profesionales, científicas y técnicas",,view
ciiu_0659,ciiu_0658,741,Actividades especializadas de diseño ,,view
ciiu_0660,ciiu_0659,7410,Actividades especializadas de diseño ,,other
ciiu_0661,ciiu_0658,742,Actividades de fotografía,,view
ciiu_0662,ciiu_0661,7420,Actividades de fotografía,,other
ciiu_0663,ciiu_0658,749,"Otras actividades profesionales, científicas y técnicas n.c.p.",,view
ciiu_0664,ciiu_0663,7490,"Otras actividades profesionales, científicas y técnicas n.c.p.",,other
ciiu_0665,ciiu_0126,75,Actividades veterinarias,,view
ciiu_0666,ciiu_0665,750,Actividades veterinarias,,view
ciiu_0667,ciiu_0666,7500,Actividades veterinarias,,other
ciiu_0668,,77 SECCIÓN N,ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO,,view
ciiu_0669,ciiu_0137,77,Actividades de alquiler y arrendamiento,,view
ciiu_0670,ciiu_0669,771,Alquiler y arrendamiento de vehículos automotores,,view
ciiu_0671,ciiu_0670,7710,Alquiler y arrendamiento de vehículos automotores,,other
ciiu_0672,ciiu_0669,772,Alquiler y arrendamiento de efectos personales y enseres domésticos,,view
ciiu_0673,ciiu_0672,7721,Alquiler y arrendamiento de equipo recreativo y deportivo,,other
ciiu_0674,ciiu_0672,7722,Alquiler de videos y discos ,,other
ciiu_0675,ciiu_0672,7729,Alquiler y arrendamiento de otros efectos personales y enseres domésticos n.c.p.,,other
ciiu_0676,ciiu_0669,773,"Alquiler y arrendamiento de otros tipos de maquinaria, equipo y bienes tangibles n.c.p.",,view
ciiu_0677,ciiu_0676,7730,"Alquiler y arrendamiento de otros tipos de maquinaria, equipo y bienes tangibles n.c.p.",,other
ciiu_0678,ciiu_0669,774,"Arrendamiento de propiedad intelectual y productos similares, excepto obras protegidas por derechos de autor",,view
ciiu_0679,ciiu_0678,7740,"Arrendamiento de propiedad intelectual y productos similares, excepto obras protegidas por derechos de autor",,other
ciiu_0680,ciiu_0137,78,Actividades de empleo,,view
ciiu_0681,ciiu_0680,781,Actividades de agencias de empleo,,view
ciiu_0682,ciiu_0681,7810,Actividades de agencias de empleo,,other
ciiu_0683,ciiu_0680,782,Actividades de agencias de empleo temporal,,view
ciiu_0684,ciiu_0683,7820,Actividades de agencias de empleo temporal,,other
ciiu_0685,ciiu_0680,783,Otras actividades de suministro de recurso humano,,view
ciiu_0686,ciiu_0685,7830,Otras actividades de suministro de recurso humano,,other
ciiu_0687,ciiu_0137,79,"Actividades de las agencias de viajes, operadores turísticos, servicios de reserva y actividades relacionadas",,view
ciiu_0688,ciiu_0687,791,Actividades de las agencias de viajes y operadores turísticos,,view
ciiu_0689,ciiu_0688,7911,Actividades de las agencias de viaje,,other
ciiu_0690,ciiu_0688,7912,Actividades de operadores turísticos,,other
ciiu_0691,ciiu_0687,799,Otros servicios de reserva y actividades relacionadas,,view
ciiu_0692,ciiu_0691,7990,Otros servicios de reserva y actividades relacionadas,,other
ciiu_0693,ciiu_0137,80,Actividades de seguridad e investigación privada,,view
ciiu_0694,ciiu_0693,801,Actividades de seguridad privada,,view
ciiu_0695,ciiu_0694,8010,Actividades de seguridad privada,,other
ciiu_0696,ciiu_0693,802,Actividades de servicios de sistemas de seguridad,,view
ciiu_0697,ciiu_0696,8020,Actividades de servicios de sistemas de seguridad,,other
ciiu_0698,ciiu_0693,803,Actividades de detectives e investigadores privados,,view
ciiu_0699,ciiu_0698,8030,Actividades de detectives e investigadores privados,,other
ciiu_0700,ciiu_0137,81,"Actividades de servicios a edificios y paisajismo (jardines, zonas verdes)",,view
ciiu_0701,ciiu_0700,811,Actividades combinadas de apoyo a instalaciones,,view
ciiu_0702,ciiu_0701,8110,Actividades combinadas de apoyo a instalaciones,,other
ciiu_0703,ciiu_0700,812,Actividades de limpieza,,view
ciiu_0704,ciiu_0703,8121,Limpieza general interior de edificios,,other
ciiu_0705,ciiu_0703,8129,Otras actividades de limpieza de edificios e instalaciones industriales,,other
ciiu_0706,ciiu_0700,813,Actividades de paisajismo y servicios de mantenimiento conexos,,view
ciiu_0707,ciiu_0706,8130,Actividades de paisajismo y servicios de mantenimiento conexos,,other
ciiu_0708,ciiu_0137,82,Actividades administrativas y de apoyo de oficina y otras actividades de apoyo a las empresas,,view
ciiu_0709,ciiu_0708,821,Actividades administrativas y de apoyo de oficina,,view
ciiu_0710,ciiu_0709,8211,Actividades combinadas de servicios administrativos de oficina,,other
ciiu_0711,ciiu_0709,8219,"Fotocopiado, preparación de documentos y otras actividades especializadas de apoyo a oficina",,other
ciiu_0712,ciiu_0708,822,Actividades de centros de llamadas (Call center),,view
ciiu_0713,ciiu_0712,8220,Actividades de centros de llamadas (Call center),,other
ciiu_0714,ciiu_0708,823,Organización de convenciones y eventos comerciales,,view
ciiu_0715,ciiu_0714,8230,Organización de convenciones y eventos comerciales,,other
ciiu_0716,ciiu_0708,829,Actividades de servicios de apoyo a las empresas n.c.p.,,view
ciiu_0717,ciiu_0716,8291,Actividades de agencias de cobranza y oficinas de calificación crediticia,,other
ciiu_0718,ciiu_0716,8292,Actividades de envase y empaque,,other
ciiu_0719,ciiu_0716,8299,Otras actividades de servicio de apoyo a las empresas n.c.p.,,other
ciiu_0720,,84 SECCIÓN O,ADMINISTRACIÓN PÚBLICA Y DEFENSA; PLANES DE SEGURIDAD SOCIAL DE AFILIACIÓN OBLIGATORIA,,view
ciiu_0721,ciiu_0144,84,Administración pública y defensa; planes de seguridad social de afiliación obligatoria,,view
ciiu_0722,ciiu_0721,841,Administración del Estado y aplicación de la política económica y social de la comunidad,,view
ciiu_0723,ciiu_0722,8411,Actividades legislativas de la administración pública,,other
ciiu_0724,ciiu_0722,8412,Actividades ejecutivas de la administración pública,,other
ciiu_0725,ciiu_0722,8413,"Regulación de las actividades de organismos que prestan servicios de salud, educativos, culturales y otros servicios sociales, excepto servicios de seguridad social ",,other
ciiu_0726,ciiu_0722,8414,Actividades reguladoras y facilitadoras de la actividad económica,,other
ciiu_0727,ciiu_0722,8415,Actividades de los otros órganos de control,,other
ciiu_0728,ciiu_0721,842,Prestación de servicios a la comunidad en general,,view
ciiu_0729,ciiu_0728,8421,Relaciones exteriores ,,other
ciiu_0730,ciiu_0728,8422,Actividades de defensa,,other
ciiu_0731,ciiu_0728,8423,Orden público y actividades de seguridad,,other
ciiu_0732,ciiu_0728,8424,Administración de justicia,,other
ciiu_0733,ciiu_0721,843,Actividades de planes de seguridad social de afiliación obligatoria,,view
ciiu_0734,ciiu_0733,8430,Actividades de planes de seguridad social de afiliación obligatoria,,other
ciiu_0735,,85 SECCIÓN P,EDUCACIÓN,,view
ciiu_0736,ciiu_0153,85,Educación,,view
ciiu_0737,ciiu_0736,851,"Educación de la primera infancia, preescolar y básica primaria",,view
ciiu_0738,ciiu_0737,8511,Educación de la primera infancia,,other
ciiu_0739,ciiu_0737,8512,Educación preescolar,,other
ciiu_0740,ciiu_0737,8513,Educación básica primaria,,other
ciiu_0741,ciiu_0736,852,Educación secundaria y de formación laboral,,view
ciiu_0742,ciiu_0741,8521,Educación básica secundaria ,,other
ciiu_0743,ciiu_0741,8522,Educación media académica,,other
ciiu_0744,ciiu_0741,8523,Educación media técnica y de formación laboral,,other
ciiu_0745,ciiu_0736,853,Establecimientos que combinan diferentes niveles de educación ,,view
ciiu_0746,ciiu_0745,8530,Establecimientos que combinan diferentes niveles de educación ,,other
ciiu_0747,ciiu_0736,854,Educación superior,,view
ciiu_0748,ciiu_0747,8541,Educación técnica profesional,,other
ciiu_0749,ciiu_0747,8542,Educación tecnológica,,other
ciiu_0750,ciiu_0747,8543,Educación de instituciones universitarias o de escuelas tecnológicas,,other
ciiu_0751,ciiu_0747,8544,Educación de universidades,,other
ciiu_0752,ciiu_0736,855,Otros tipos de educación,,view
ciiu_0753,ciiu_0752,8551,Formación académica no formal ,,other
ciiu_0754,ciiu_0752,8552,Enseñanza deportiva y recreativa,,other
ciiu_0755,ciiu_0752,8553,Enseñanza cultural,,other
ciiu_0756,ciiu_0752,8559,Otros tipos de educación n.c.p.,,other
ciiu_0757,ciiu_0736,856,Actividades de apoyo a la educación,,view
ciiu_0758,ciiu_0757,8560,Actividades de apoyo a la educación,,other
ciiu_0759,,86 SECCIÓN Q,ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL,,view
ciiu_0760,ciiu_0164,86,Actividades de atención de la salud humana,,view
ciiu_0761,ciiu_0760,861,"Actividades de hospitales y clínicas, con internación",,view
ciiu_0762,ciiu_0761,8610,"Actividades de hospitales y clínicas, con internación",,other
ciiu_0763,ciiu_0760,862,"Actividades de práctica médica y odontológica, sin internación ",,view
ciiu_0764,ciiu_0763,8621,"Actividades de la práctica médica, sin internación",,other
ciiu_0765,ciiu_0763,8622,Actividades de la práctica odontológica,,other
ciiu_0766,ciiu_0760,869,Otras actividades de atención relacionadas con la salud humana,,view
ciiu_0767,ciiu_0766,8691,Actividades de apoyo diagnóstico,,other
ciiu_0768,ciiu_0766,8692,Actividades de apoyo terapéutico,,other
ciiu_0769,ciiu_0766,8699,Otras actividades de atención de la salud humana,,other
ciiu_0770,ciiu_0164,87,Actividades de atención residencial medicalizada,,view
ciiu_0771,ciiu_0770,871,Actividades de atención residencial medicalizada de tipo general,,view
ciiu_0772,ciiu_0771,8710,Actividades de atención residencial medicalizada de tipo general,,other
ciiu_0773,ciiu_0770,872,"Actividades de atención residencial, para el cuidado de pacientes con retardo mental, enfermedad mental y consumo de sustancias psicoactivas",,view
ciiu_0774,ciiu_0773,8720,"Actividades de atención residencial, para el cuidado de pacientes con retardo mental, enfermedad mental y consumo de sustancias psicoactivas",,other
ciiu_0775,ciiu_0770,873,Actividades de atención en instituciones para el cuidado de personas mayores y/o discapacitadas,,view
ciiu_0776,ciiu_0775,8730,Actividades de atención en instituciones para el cuidado de personas mayores y/o discapacitadas,,other
ciiu_0777,ciiu_0770,879,Otras actividades de atención en instituciones con alojamiento,,view
ciiu_0778,ciiu_0777,8790,Otras actividades de atención en instituciones con alojamiento,,other
ciiu_0779,ciiu_0164,88,Actividades de asistencia social sin alojamiento,,view
ciiu_0780,ciiu_0779,881,Actividades de asistencia social sin alojamiento para personas mayores y discapacitadas,,view
ciiu_0781,ciiu_0780,8810,Actividades de asistencia social sin alojamiento para personas mayores y discapacitadas,,other
ciiu_0782,ciiu_0779,889,Otras actividades de asistencia social sin alojamiento,,view
ciiu_0783,ciiu_0782,8890,Otras actividades de asistencia social sin alojamiento,,other
ciiu_0784,,90 SECCIÓN R,"ACTIVIDADES ARTÍSTICAS, DE ENTRETENIMIENTO Y RECREACIÓN",,view
ciiu_0785,ciiu_0169,90,"Actividades creativas, artísticas y de entretenimiento",,view
ciiu_0786,ciiu_0785,900,"Actividades creativas, artísticas y de entretenimiento ",,view
ciiu_0787,ciiu_0786,9001,Creación literaria,,other
ciiu_0788,ciiu_0786,9002,Creación musical,,other
ciiu_0789,ciiu_0786,9003,Creación teatral,,other
ciiu_0790,ciiu_0786,9004,Creación audiovisual,,other
ciiu_0791,ciiu_0786,9005,Artes plásticas y visuales,,other
ciiu_0792,ciiu_0786,9006,Actividades teatrales,,other
ciiu_0793,ciiu_0786,9007,Actividades de espectáculos musicales en vivo,,other
ciiu_0794,ciiu_0786,9008,Otras actividades de espectáculos en vivo,,other
ciiu_0795,ciiu_0169,91,"Actividades de bibliotecas, archivos, museos y otras actividades culturales",,view
ciiu_0796,ciiu_0795,910,"Actividades de bibliotecas, archivos, museos y otras actividades culturales",,view
ciiu_0797,ciiu_0796,9101,Actividades de bibliotecas y archivos,,other
ciiu_0798,ciiu_0796,9102,"Actividades y funcionamiento de museos, conservación de edificios y sitios históricos",,other
ciiu_0799,ciiu_0796,9103,"Actividades de jardines botánicos, zoológicos y reservas naturales",,other
ciiu_0800,ciiu_0169,92,Actividades de juegos de azar y apuestas,,view
ciiu_0801,ciiu_0800,920,Actividades de juegos de azar y apuestas,,view
ciiu_0802,ciiu_0801,9200,Actividades de juegos de azar y apuestas,,other
ciiu_0803,ciiu_0169,93,Actividades deportivas y actividades recreativas y de esparcimiento,,view
ciiu_0804,ciiu_0803,931,Actividades deportivas,,view
ciiu_0805,ciiu_0804,9311,Gestión de instalaciones deportivas,,other
ciiu_0806,ciiu_0804,9312,Actividades de clubes deportivos,,other
ciiu_0807,ciiu_0804,9319,Otras actividades deportivas,,other
ciiu_0808,ciiu_0803,932,Otras actividades recreativas y de esparcimiento,,view
ciiu_0809,ciiu_0808,9321,Actividades de parques de atracciones y parques temáticos,,other
ciiu_0810,ciiu_0808,9329,Otras actividades recreativas y de esparcimiento n.c.p.,,other
ciiu_0811,,94 SECCIÓN S,OTRAS ACTIVIDADES DE SERVICIOS,,view
ciiu_0812,ciiu_0175,94,Actividades de asociaciones,,view
ciiu_0813,ciiu_0812,941,"Actividades de asociaciones empresariales y de empleadores, y asociaciones profesionales ",,view
ciiu_0814,ciiu_0813,9411,Actividades de asociaciones empresariales y de empleadores,,other
ciiu_0815,ciiu_0813,9412,Actividades de asociaciones profesionales,,other
ciiu_0816,ciiu_0812,942,Actividades de sindicatos de empleados,,view
ciiu_0817,ciiu_0816,9420,Actividades de sindicatos de empleados,,other
ciiu_0818,ciiu_0812,949,Actividades de otras asociaciones,,view
ciiu_0819,ciiu_0818,9491,Actividades de asociaciones religiosas,,other
ciiu_0820,ciiu_0818,9492,Actividades de asociaciones políticas,,other
ciiu_0821,ciiu_0818,9499,Actividades de otras asociaciones n.c.p.,,other
ciiu_0822,ciiu_0175,95,"Mantenimiento y reparación de computadores, efectos personales y enseres domésticos",,view
ciiu_0823,ciiu_0822,951,Mantenimiento y reparación de computadores y equipo de comunicaciones,,view
ciiu_0824,ciiu_0823,9511,Mantenimiento y reparación de computadores y de equipo periférico,,other
ciiu_0825,ciiu_0823,9512,Mantenimiento y reparación de equipos de comunicación,,other
ciiu_0826,ciiu_0822,952,Mantenimiento y reparación de efectos personales y enseres domésticos,,view
ciiu_0827,ciiu_0826,9521,Mantenimiento y reparación de aparatos electrónicos de consumo,,other
ciiu_0828,ciiu_0826,9522,Mantenimiento y reparación de aparatos y equipos domésticos y de jardinería ,,other
ciiu_0829,ciiu_0826,9523,Reparación de calzado y artículos de cuero,,other
ciiu_0830,ciiu_0826,9524,Reparación de muebles y accesorios para el hogar,,other
ciiu_0831,ciiu_0826,9529,Mantenimiento y reparación de otros efectos personales y enseres domésticos,,other
ciiu_0832,ciiu_0175,96,Otras actividades de servicios personales,,view
ciiu_0833,ciiu_0832,960,Otras actividades de servicios personales,,view
ciiu_0834,ciiu_0833,9601,"Lavado y limpieza, incluso la limpieza en seco, de productos textiles y de piel",,other
ciiu_0835,ciiu_0833,9602,Peluquería y otros tratamientos de belleza,,other
ciiu_0836,ciiu_0833,9603,Pompas fúnebres y actividades relacionadas,,other
ciiu_0837,ciiu_0833,9609,Otras actividades de servicios personales n.c.p.,,other
ciiu_0838,,97 SECCIÓN T,ACTIVIDADES DE LOS HOGARES INDIVIDUALES EN CALIDAD DE EMPLEADORES; ACTIVIDADES NO DIFERENCIADAS DE LOS HOGARES INDIVIDUALES COMO PRODUCTORES DE BIENES Y SERVICIOS PARA USO PROPIO,,view
ciiu_0839,ciiu_0181,97,Actividades de los hogares individuales como empleadores de personal doméstico,,view
ciiu_0840,ciiu_0839,970,Actividades de los hogares individuales como empleadores de personal doméstico,,view
ciiu_0841,ciiu_0840,9700,Actividades de los hogares individuales como empleadores de personal doméstico,,other
ciiu_0842,ciiu_0181,98,Actividades no diferenciadas de los hogares individuales como productores de bienes y servicios para uso propio,,view
ciiu_0843,ciiu_0842,981,Actividades no diferenciadas de los hogares individuales como productores de bienes para uso propio,,view
ciiu_0844,ciiu_0843,9810,Actividades no diferenciadas de los hogares individuales como productores de bienes para uso propio,,other
ciiu_0845,ciiu_0842,982,Actividades no diferenciadas de los hogares individuales como productores de servicios para uso propio,,view
ciiu_0846,ciiu_0845,9820,Actividades no diferenciadas de los hogares individuales como productores de servicios para uso propio,,other
ciiu_0847,,99 SECCIÓN U,ACTIVIDADES DE ORGANIZACIONES Y ENTIDADES EXTRATERRITORIALES ,,view
ciiu_0848,ciiu_0194,99,Actividades de organizaciones y entidades extraterritoriales,,view
ciiu_0849,ciiu_0848,990,Actividades de organizaciones y entidades extraterritoriales,,view
ciiu_0850,ciiu_0849,9900,Actividades de organizaciones y entidades extraterritoriales,,other
